split,image_path,class_label
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080548862328.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080550250203.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080611008013.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080611229731.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080612971196.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080614288930.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080614659946.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080615654117.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080624398227.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080624752084.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080641844718.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080642005055.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080642907155.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080644375991.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080644613669.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080644902625.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080652879245.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080655805048.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080656518914.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080704279999.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080705988061.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080710251965.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080710650842.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080714341607.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080716761846.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080719033536.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080728794464.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080729513327.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080732922869.jpg,0
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080733156394.jpg,0
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080734537564.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080738408531.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080748255055.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080749925449.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080750866813.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080752762307.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080753122913.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080810004606.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080811870971.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080815894559.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080821755873.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080834404097.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080837828858.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080838238539.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080842219781.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080842460383.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080844939218.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080854945827.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080856027305.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080859189377.jpg,0
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080900143992.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080901938028.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080902908280.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080903268989.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080904988905.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080910420628.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080910587650.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080911604163.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080912185118.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\train_20191206080916851674.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080220685927.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080221594046.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080251543260.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080304336640.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080305604740.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080329163406.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080330104272.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080332632974.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080332940351.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080346906756.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080349392717.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080350053032.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080350542597.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080414223207.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080414635475.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080416627091.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080419253008.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080419816121.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080420441965.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080430782291.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080431092852.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080455644537.jpg,0
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080455987788.jpg,0
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080510175632.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080510786837.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080513185508.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080523288022.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080523971206.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080525287917.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080531523356.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080535782407.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080536943835.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080539467858.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080550357428.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080551039622.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080551786585.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080554971063.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080555155002.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080559895262.jpg,2
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080627085729.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080628586255.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080630355495.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080631381914.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080632063116.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080647402866.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080648091407.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080648829530.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080730699913.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080745097925.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080805234091.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080806494943.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080836776070.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080846920649.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080848915213.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080851768691.jpg,1
test,dataset/FLYING_OBJECT_DATASET_SMALL\test\images\val_20191206080852084158.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080211721811.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080212689849.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080212954958.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080215227165.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080217957404.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080218261656.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080219686808.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080222103005.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080224519363.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080224601228.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080227035206.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080229377794.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080230359260.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080230566340.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080232711446.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080233967096.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080235181913.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080237488818.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080238142640.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080238374990.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080238527089.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080239306438.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080240249459.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080240560139.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080244198558.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080245025933.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080245453462.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080246906944.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080247407317.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080247686821.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080248951888.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080250111687.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080251173223.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080254719642.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080257048332.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080258855856.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080259204413.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080302416926.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080302861903.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080306472524.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080308370422.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080309618346.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080310017121.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080310365220.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080310812002.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080315846245.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080316766805.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080317110025.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080317450369.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080317830612.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080319288489.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080319590947.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080320192000.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080322689589.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080323538495.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080327844131.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080340946613.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080341155466.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080343672413.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080343984080.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080344089031.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080344809659.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080345756990.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080346157467.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080357102855.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080357727620.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080357967918.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080359935607.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080400264864.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080401043723.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080401386559.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080401661894.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080403203566.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080403735661.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080403940464.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080406672420.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080407023099.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080409274184.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080410108379.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080422458354.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080423748719.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080425200896.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080425517251.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080426791702.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080426849927.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080432447499.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080432682884.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080432912085.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080433520636.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080435452873.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080436540564.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080439923463.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080442536969.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080442804308.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080444369053.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080444749629.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080447434703.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080447954538.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080448083969.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080448815824.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080450049025.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080450698551.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080455023874.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080455237091.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080500133595.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080500211222.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080500947264.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080501561826.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080506546279.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080507779549.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080519204255.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080520856155.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080542681815.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080543959452.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080544065652.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080544696809.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080545524956.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080547008995.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080547087658.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080549642143.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080550013640.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080602298093.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080605066415.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080606511731.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080606768261.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080607898309.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080609962237.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080610725372.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080612271436.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080612741780.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080613891270.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080615138947.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080616157491.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080617801143.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080618252198.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080618874824.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080619503871.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080620571095.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080621902490.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080623318390.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080636735794.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080637570442.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080638740529.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080639486880.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080644010772.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080650861786.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080652424093.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080653503163.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080653685853.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080654683245.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080656957519.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080659415477.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080659700386.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080700452558.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080701020642.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080701882093.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080703338642.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080703527289.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080704123590.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080707061906.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080707478645.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080708728123.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080710990744.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080713438285.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080713955201.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080714499259.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080716188422.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080716244766.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080717483046.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080718208513.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080719834618.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080722581049.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080723343028.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080724516757.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080726174555.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080726689217.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080727037654.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080728537937.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080729331990.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080731940510.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080733367889.jpg,1
